Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.38651E-3,96.632328815,0.999103598,0.001780415,0.972972973,0
1.46053E-3,96.778381882,0.999383675,0.001681503,0.972972973,0
1.50011E-3,97.074807884,0.999495553,0.00148368,0.972972973,0
1.51435E-3,97.376802944,0.999530633,0.001285856,0.972972973,0
1.52469E-3,97.52927232,0.999554568,0.001186944,0.972972973,0
1.83364E-3,97.890569953,0.999906731,0.00098912,0.972972973,0
1.95854E-3,98.086423738,0.999950431,0.000890208,0.972972973,0
1.96373E-3,98.282796324,0.999951716,0.000791296,0.981981982,0
1.99619E-3,98.681075799,0.999959032,0.000593472,0.981981982,0
2.21119E-3,98.902195163,0.9999862,0.00049456,0.990990991,0
2.30398E-3,99.132593384,0.999991371,0.000395648,0.990990991,0
2.67156E-3,99.399749522,0.999998657,0.000296736,0.990990991,0
2.84013E-3,99.683762157,0.999999428,0.000197824,0.990990991,0
3.16238E-3,100,0.999999888,0.000098912,0.990990991,0
3.16238E-3,100,0.999999888,0.000098912,1,0
